znak_id,tip_znaka,stanje,ulica_id,naziv_ulice,tip_ulice
176,pedestrian_crossing,dobro,2636,Карађорђева,tertiary
177,stop,dobro,2625,Карађорђева,tertiary
177,stop,dobro,2627,Карађорђева,tertiary
177,stop,dobro,2632,Карађорђева,tertiary
177,stop,dobro,2633,Карађорђева,tertiary
177,stop,dobro,2634,Карађорђева,tertiary
177,stop,dobro,2635,Nepoznata ulica,tertiary
177,stop,dobro,2636,Карађорђева,tertiary
178,stop,dobro,2625,Карађорђева,tertiary
178,stop,dobro,2627,Карађорђева,tertiary
178,stop,dobro,2632,Карађорђева,tertiary
178,stop,dobro,2633,Карађорђева,tertiary
178,stop,dobro,2634,Карађорђева,tertiary
178,stop,dobro,2635,Nepoznata ulica,tertiary
178,stop,dobro,2636,Карађорђева,tertiary
179,pedestrian_crossing,dobro,2625,Карађорђева,tertiary
179,pedestrian_crossing,dobro,2627,Карађорђева,tertiary
179,pedestrian_crossing,dobro,2632,Карађорђева,tertiary
179,pedestrian_crossing,dobro,2633,Карађорђева,tertiary
179,pedestrian_crossing,dobro,2634,Карађорђева,tertiary
179,pedestrian_crossing,dobro,2635,Nepoznata ulica,tertiary
179,pedestrian_crossing,dobro,2636,Карађорђева,tertiary
180,pedestrian_crossing,dobro,2625,Карађорђева,tertiary
180,pedestrian_crossing,dobro,2627,Карађорђева,tertiary
180,pedestrian_crossing,dobro,2632,Карађорђева,tertiary
180,pedestrian_crossing,dobro,2633,Карађорђева,tertiary
180,pedestrian_crossing,dobro,2634,Карађорђева,tertiary
180,pedestrian_crossing,dobro,2635,Nepoznata ulica,tertiary
180,pedestrian_crossing,dobro,2636,Карађорђева,tertiary
182,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
182,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
182,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
182,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
182,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
182,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
182,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
182,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
182,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
182,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
182,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
183,stop,dobro,455,Nepoznata ulica,tertiary
183,stop,dobro,457,Nepoznata ulica,tertiary
183,stop,dobro,458,Nepoznata ulica,tertiary
183,stop,dobro,460,Nepoznata ulica,tertiary
183,stop,dobro,462,Пут доктора Голдмана,tertiary
183,stop,dobro,463,Пут доктора Голдмана,tertiary
183,stop,dobro,472,Моше Пијаде,tertiary
183,stop,dobro,473,Моше Пијаде,tertiary
183,stop,dobro,474,Моше Пијаде,tertiary
183,stop,dobro,534,Пут доктора Голдмана,tertiary
183,stop,dobro,549,Nepoznata ulica,tertiary
184,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
184,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
184,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
184,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
184,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
184,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
184,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
184,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
184,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
184,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
184,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
185,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
185,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
185,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
185,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
185,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
185,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
185,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
185,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
185,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
185,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
185,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
186,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
186,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
186,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
186,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
186,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
186,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
186,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
186,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
186,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
186,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
186,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
187,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
187,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
187,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
187,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
187,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
187,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
187,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
187,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
187,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
187,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
187,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
188,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
188,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
188,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
188,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
188,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
188,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
188,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
188,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
188,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
188,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
188,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
189,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
189,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
189,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
189,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
189,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
189,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
189,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
189,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
189,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
189,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
189,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
190,stop,dobro,2625,Карађорђева,tertiary
190,stop,dobro,2627,Карађорђева,tertiary
190,stop,dobro,2632,Карађорђева,tertiary
190,stop,dobro,2633,Карађорђева,tertiary
190,stop,dobro,2634,Карађорђева,tertiary
190,stop,dobro,2635,Nepoznata ulica,tertiary
190,stop,dobro,2636,Карађорђева,tertiary
191,pedestrian_crossing,dobro,2625,Карађорђева,tertiary
191,pedestrian_crossing,dobro,2627,Карађорђева,tertiary
191,pedestrian_crossing,dobro,2632,Карађорђева,tertiary
191,pedestrian_crossing,dobro,2633,Карађорђева,tertiary
191,pedestrian_crossing,dobro,2634,Карађорђева,tertiary
191,pedestrian_crossing,dobro,2635,Nepoznata ulica,tertiary
191,pedestrian_crossing,dobro,2636,Карађорђева,tertiary
192,pedestrian_crossing,dobro,2627,Карађорђева,tertiary
192,pedestrian_crossing,dobro,2658,Карађорђева,tertiary
192,pedestrian_crossing,dobro,2668,Карађорђева,tertiary
193,stop,dobro,2673,Буковачки пут,tertiary
193,stop,dobro,2675,Буковачки пут,tertiary
193,stop,dobro,2879,Буковачки пут,tertiary
193,stop,dobro,2880,Буковачки пут,tertiary
194,stop,dobro,2880,Буковачки пут,tertiary
194,stop,dobro,2886,Буковачки пут,tertiary
194,stop,dobro,2887,Буковачки пут,tertiary
194,stop,dobro,2890,Буковачки пут,tertiary
195,stop,dobro,2887,Буковачки пут,tertiary
195,stop,dobro,2890,Буковачки пут,tertiary
196,stop,dobro,2906,Буковачки пут,tertiary
196,stop,dobro,2910,Буковачки пут,tertiary
196,stop,dobro,2934,Буковачки пут,tertiary
197,pedestrian_crossing,dobro,2906,Буковачки пут,tertiary
197,pedestrian_crossing,dobro,2910,Буковачки пут,tertiary
197,pedestrian_crossing,dobro,2934,Буковачки пут,tertiary
198,pedestrian_crossing,dobro,2906,Буковачки пут,tertiary
198,pedestrian_crossing,dobro,2910,Буковачки пут,tertiary
198,pedestrian_crossing,dobro,2934,Буковачки пут,tertiary
198,pedestrian_crossing,dobro,3041,Буковачки пут,tertiary
199,pedestrian_crossing,dobro,3041,Буковачки пут,tertiary
199,pedestrian_crossing,dobro,3044,Буковачки пут,tertiary
199,pedestrian_crossing,dobro,3061,Буковачки пут,tertiary
200,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
200,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
200,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
200,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
200,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
200,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
200,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
200,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
200,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
200,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
200,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
200,pedestrian_crossing,dobro,552,Пут доктора Голдмана,tertiary
201,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
201,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
201,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
201,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
201,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
201,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
201,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
201,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
201,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
201,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
201,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
201,pedestrian_crossing,dobro,552,Пут доктора Голдмана,tertiary
202,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
202,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
202,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
202,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
202,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
202,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
202,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
202,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
202,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
202,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
202,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
202,pedestrian_crossing,dobro,552,Пут доктора Голдмана,tertiary
203,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
203,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
203,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
203,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
203,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
203,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
203,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
203,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
203,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
203,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
203,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
203,pedestrian_crossing,dobro,552,Пут доктора Голдмана,tertiary
204,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
204,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
204,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
204,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
204,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
204,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
204,pedestrian_crossing,dobro,472,Моше Пијаде,tertiary
204,pedestrian_crossing,dobro,473,Моше Пијаде,tertiary
204,pedestrian_crossing,dobro,474,Моше Пијаде,tertiary
204,pedestrian_crossing,dobro,534,Пут доктора Голдмана,tertiary
204,pedestrian_crossing,dobro,549,Nepoznata ulica,tertiary
204,pedestrian_crossing,dobro,552,Пут доктора Голдмана,tertiary
205,pedestrian_crossing,dobro,455,Nepoznata ulica,tertiary
205,pedestrian_crossing,dobro,457,Nepoznata ulica,tertiary
205,pedestrian_crossing,dobro,458,Nepoznata ulica,tertiary
205,pedestrian_crossing,dobro,460,Nepoznata ulica,tertiary
205,pedestrian_crossing,dobro,462,Пут доктора Голдмана,tertiary
205,pedestrian_crossing,dobro,463,Пут доктора Голдмана,tertiary
