znak_id,tip_znaka,stanje,semafor_id,status
1917,pedestrian_crossing,dobro,204,aktivan
1917,pedestrian_crossing,dobro,231,aktivan
1918,pedestrian_crossing,dobro,204,aktivan
1918,pedestrian_crossing,dobro,231,aktivan
1919,pedestrian_crossing,dobro,204,aktivan
1919,pedestrian_crossing,dobro,231,aktivan
1920,pedestrian_crossing,dobro,204,aktivan
1920,pedestrian_crossing,dobro,231,aktivan
1921,pedestrian_crossing,dobro,204,aktivan
1921,pedestrian_crossing,dobro,231,aktivan
1922,pedestrian_crossing,dobro,204,aktivan
1922,pedestrian_crossing,dobro,231,aktivan
1923,pedestrian_crossing,dobro,204,aktivan
1923,pedestrian_crossing,dobro,231,aktivan
1924,pedestrian_crossing,dobro,201,aktivan
1924,pedestrian_crossing,dobro,202,aktivan
1924,pedestrian_crossing,dobro,203,aktivan
1924,pedestrian_crossing,dobro,205,aktivan
1925,pedestrian_crossing,dobro,201,aktivan
1925,pedestrian_crossing,dobro,202,aktivan
1925,pedestrian_crossing,dobro,203,aktivan
1925,pedestrian_crossing,dobro,205,aktivan
1926,pedestrian_crossing,dobro,202,aktivan
1926,pedestrian_crossing,dobro,203,aktivan
1926,pedestrian_crossing,dobro,205,aktivan
1931,pedestrian_crossing,dobro,185,aktivan
1932,pedestrian_crossing,dobro,206,aktivan
1932,pedestrian_crossing,dobro,207,aktivan
1932,pedestrian_crossing,dobro,208,aktivan
1932,pedestrian_crossing,dobro,209,aktivan
1933,pedestrian_crossing,dobro,206,aktivan
1933,pedestrian_crossing,dobro,207,aktivan
1933,pedestrian_crossing,dobro,208,aktivan
1933,pedestrian_crossing,dobro,209,aktivan
1935,pedestrian_crossing,dobro,206,aktivan
1935,pedestrian_crossing,dobro,207,aktivan
1935,pedestrian_crossing,dobro,208,aktivan
1935,pedestrian_crossing,dobro,209,aktivan
1944,pedestrian_crossing,dobro,210,aktivan
1945,pedestrian_crossing,dobro,210,aktivan
1946,pedestrian_crossing,dobro,210,aktivan
1949,pedestrian_crossing,dobro,210,aktivan
1951,pedestrian_crossing,dobro,210,aktivan
1954,pedestrian_crossing,dobro,211,aktivan
1954,pedestrian_crossing,dobro,228,aktivan
1954,pedestrian_crossing,dobro,229,aktivan
1954,pedestrian_crossing,dobro,230,aktivan
1955,pedestrian_crossing,dobro,196,aktivan
1955,pedestrian_crossing,dobro,199,aktivan
1955,pedestrian_crossing,dobro,212,aktivan
1955,pedestrian_crossing,dobro,213,aktivan
1956,pedestrian_crossing,dobro,199,aktivan
1956,pedestrian_crossing,dobro,212,aktivan
1956,pedestrian_crossing,dobro,213,aktivan
1957,pedestrian_crossing,dobro,196,aktivan
1957,pedestrian_crossing,dobro,199,aktivan
1957,pedestrian_crossing,dobro,212,aktivan
1957,pedestrian_crossing,dobro,213,aktivan
1958,pedestrian_crossing,dobro,199,aktivan
1958,pedestrian_crossing,dobro,212,aktivan
1958,pedestrian_crossing,dobro,213,aktivan
1959,pedestrian_crossing,dobro,196,aktivan
1959,pedestrian_crossing,dobro,199,aktivan
1959,pedestrian_crossing,dobro,212,aktivan
1959,pedestrian_crossing,dobro,213,aktivan
1960,pedestrian_crossing,dobro,196,aktivan
1960,pedestrian_crossing,dobro,199,aktivan
1960,pedestrian_crossing,dobro,212,aktivan
1960,pedestrian_crossing,dobro,213,aktivan
1961,pedestrian_crossing,dobro,196,aktivan
1961,pedestrian_crossing,dobro,199,aktivan
1961,pedestrian_crossing,dobro,212,aktivan
1961,pedestrian_crossing,dobro,213,aktivan
1962,pedestrian_crossing,dobro,196,aktivan
1962,pedestrian_crossing,dobro,199,aktivan
1962,pedestrian_crossing,dobro,212,aktivan
1962,pedestrian_crossing,dobro,213,aktivan
1963,pedestrian_crossing,dobro,212,aktivan
1963,pedestrian_crossing,dobro,213,aktivan
1965,pedestrian_crossing,dobro,212,aktivan
1965,pedestrian_crossing,dobro,213,aktivan
1970,pedestrian_crossing,dobro,214,aktivan
1970,pedestrian_crossing,dobro,215,aktivan
1970,pedestrian_crossing,dobro,216,aktivan
1970,pedestrian_crossing,dobro,217,aktivan
1971,pedestrian_crossing,dobro,214,aktivan
1971,pedestrian_crossing,dobro,215,aktivan
1971,pedestrian_crossing,dobro,216,aktivan
1971,pedestrian_crossing,dobro,217,aktivan
1972,pedestrian_crossing,dobro,214,aktivan
1972,pedestrian_crossing,dobro,215,aktivan
1972,pedestrian_crossing,dobro,216,aktivan
1972,pedestrian_crossing,dobro,217,aktivan
1973,pedestrian_crossing,dobro,214,aktivan
1973,pedestrian_crossing,dobro,215,aktivan
1973,pedestrian_crossing,dobro,216,aktivan
1973,pedestrian_crossing,dobro,217,aktivan
1978,pedestrian_crossing,dobro,214,aktivan
1978,pedestrian_crossing,dobro,215,aktivan
1978,pedestrian_crossing,dobro,216,aktivan
1978,pedestrian_crossing,dobro,217,aktivan
1979,pedestrian_crossing,dobro,214,aktivan
1979,pedestrian_crossing,dobro,215,aktivan
1979,pedestrian_crossing,dobro,216,aktivan
1979,pedestrian_crossing,dobro,217,aktivan
1980,pedestrian_crossing,dobro,214,aktivan
1980,pedestrian_crossing,dobro,215,aktivan
1980,pedestrian_crossing,dobro,216,aktivan
1980,pedestrian_crossing,dobro,217,aktivan
1981,pedestrian_crossing,dobro,214,aktivan
1981,pedestrian_crossing,dobro,215,aktivan
1981,pedestrian_crossing,dobro,216,aktivan
1981,pedestrian_crossing,dobro,217,aktivan
1982,pedestrian_crossing,dobro,214,aktivan
1982,pedestrian_crossing,dobro,215,aktivan
1982,pedestrian_crossing,dobro,216,aktivan
1982,pedestrian_crossing,dobro,217,aktivan
1983,pedestrian_crossing,dobro,214,aktivan
1983,pedestrian_crossing,dobro,215,aktivan
1983,pedestrian_crossing,dobro,216,aktivan
1983,pedestrian_crossing,dobro,217,aktivan
1985,pedestrian_crossing,dobro,214,aktivan
1985,pedestrian_crossing,dobro,215,aktivan
1985,pedestrian_crossing,dobro,216,aktivan
1985,pedestrian_crossing,dobro,217,aktivan
1986,pedestrian_crossing,dobro,214,aktivan
1986,pedestrian_crossing,dobro,215,aktivan
1986,pedestrian_crossing,dobro,216,aktivan
1986,pedestrian_crossing,dobro,217,aktivan
1988,pedestrian_crossing,dobro,217,aktivan
1989,pedestrian_crossing,dobro,218,aktivan
1989,pedestrian_crossing,dobro,219,aktivan
1989,pedestrian_crossing,dobro,318,aktivan
1989,pedestrian_crossing,dobro,319,aktivan
1990,pedestrian_crossing,dobro,218,aktivan
1990,pedestrian_crossing,dobro,219,aktivan
1990,pedestrian_crossing,dobro,318,aktivan
1990,pedestrian_crossing,dobro,319,aktivan
1997,pedestrian_crossing,dobro,197,aktivan
2003,pedestrian_crossing,dobro,227,aktivan
2003,pedestrian_crossing,dobro,239,aktivan
2004,pedestrian_crossing,dobro,239,aktivan
2006,pedestrian_crossing,dobro,221,aktivan
2006,pedestrian_crossing,dobro,222,aktivan
2006,pedestrian_crossing,dobro,223,aktivan
2006,pedestrian_crossing,dobro,224,aktivan
2007,pedestrian_crossing,dobro,221,aktivan
2007,pedestrian_crossing,dobro,222,aktivan
2007,pedestrian_crossing,dobro,223,aktivan
2007,pedestrian_crossing,dobro,224,aktivan
2008,pedestrian_crossing,dobro,221,aktivan
2008,pedestrian_crossing,dobro,222,aktivan
2008,pedestrian_crossing,dobro,223,aktivan
2008,pedestrian_crossing,dobro,224,aktivan
2009,pedestrian_crossing,dobro,221,aktivan
2009,pedestrian_crossing,dobro,222,aktivan
2009,pedestrian_crossing,dobro,223,aktivan
2009,pedestrian_crossing,dobro,224,aktivan
2010,pedestrian_crossing,dobro,221,aktivan
2010,pedestrian_crossing,dobro,222,aktivan
2010,pedestrian_crossing,dobro,223,aktivan
2010,pedestrian_crossing,dobro,224,aktivan
2011,pedestrian_crossing,dobro,221,aktivan
2011,pedestrian_crossing,dobro,222,aktivan
2011,pedestrian_crossing,dobro,223,aktivan
2011,pedestrian_crossing,dobro,224,aktivan
2012,pedestrian_crossing,dobro,221,aktivan
2012,pedestrian_crossing,dobro,222,aktivan
2012,pedestrian_crossing,dobro,223,aktivan
2012,pedestrian_crossing,dobro,224,aktivan
2013,pedestrian_crossing,dobro,221,aktivan
2013,pedestrian_crossing,dobro,222,aktivan
2013,pedestrian_crossing,dobro,223,aktivan
2013,pedestrian_crossing,dobro,224,aktivan
2014,pedestrian_crossing,dobro,221,aktivan
2014,pedestrian_crossing,dobro,222,aktivan
2014,pedestrian_crossing,dobro,223,aktivan
2014,pedestrian_crossing,dobro,224,aktivan
2015,pedestrian_crossing,dobro,221,aktivan
2015,pedestrian_crossing,dobro,222,aktivan
2015,pedestrian_crossing,dobro,223,aktivan
2015,pedestrian_crossing,dobro,224,aktivan
2016,pedestrian_crossing,dobro,221,aktivan
2016,pedestrian_crossing,dobro,222,aktivan
2016,pedestrian_crossing,dobro,223,aktivan
2016,pedestrian_crossing,dobro,224,aktivan
2017,pedestrian_crossing,dobro,221,aktivan
2017,pedestrian_crossing,dobro,222,aktivan
2017,pedestrian_crossing,dobro,223,aktivan
2017,pedestrian_crossing,dobro,224,aktivan
2018,pedestrian_crossing,dobro,221,aktivan
2018,pedestrian_crossing,dobro,222,aktivan
2018,pedestrian_crossing,dobro,223,aktivan
2018,pedestrian_crossing,dobro,224,aktivan
2020,pedestrian_crossing,dobro,221,aktivan
2020,pedestrian_crossing,dobro,222,aktivan
2020,pedestrian_crossing,dobro,223,aktivan
2020,pedestrian_crossing,dobro,224,aktivan
2022,pedestrian_crossing,dobro,221,aktivan
2022,pedestrian_crossing,dobro,222,aktivan
2022,pedestrian_crossing,dobro,223,aktivan
2022,pedestrian_crossing,dobro,224,aktivan
2023,pedestrian_crossing,dobro,221,aktivan
2023,pedestrian_crossing,dobro,222,aktivan
2023,pedestrian_crossing,dobro,223,aktivan
2023,pedestrian_crossing,dobro,224,aktivan
2024,pedestrian_crossing,dobro,221,aktivan
2024,pedestrian_crossing,dobro,222,aktivan
2024,pedestrian_crossing,dobro,223,aktivan
2024,pedestrian_crossing,dobro,224,aktivan
2026,pedestrian_crossing,dobro,221,aktivan
2026,pedestrian_crossing,dobro,222,aktivan
2026,pedestrian_crossing,dobro,223,aktivan
2026,pedestrian_crossing,dobro,224,aktivan
2027,pedestrian_crossing,dobro,221,aktivan
2027,pedestrian_crossing,dobro,222,aktivan
2027,pedestrian_crossing,dobro,223,aktivan
2027,pedestrian_crossing,dobro,224,aktivan
2028,pedestrian_crossing,dobro,221,aktivan
2028,pedestrian_crossing,dobro,222,aktivan
2028,pedestrian_crossing,dobro,223,aktivan
2028,pedestrian_crossing,dobro,224,aktivan
2029,pedestrian_crossing,dobro,221,aktivan
2029,pedestrian_crossing,dobro,222,aktivan
2029,pedestrian_crossing,dobro,223,aktivan
2029,pedestrian_crossing,dobro,224,aktivan
2030,pedestrian_crossing,dobro,221,aktivan
2030,pedestrian_crossing,dobro,222,aktivan
2030,pedestrian_crossing,dobro,223,aktivan
2030,pedestrian_crossing,dobro,224,aktivan
2031,pedestrian_crossing,dobro,221,aktivan
2031,pedestrian_crossing,dobro,222,aktivan
2031,pedestrian_crossing,dobro,223,aktivan
2031,pedestrian_crossing,dobro,224,aktivan
2032,pedestrian_crossing,dobro,225,aktivan
2035,pedestrian_crossing,dobro,226,aktivan
2035,pedestrian_crossing,dobro,227,aktivan
2035,pedestrian_crossing,dobro,239,aktivan
2035,pedestrian_crossing,dobro,240,aktivan
2036,pedestrian_crossing,dobro,226,aktivan
2036,pedestrian_crossing,dobro,227,aktivan
2036,pedestrian_crossing,dobro,239,aktivan
2036,pedestrian_crossing,dobro,240,aktivan
2037,pedestrian_crossing,dobro,226,aktivan
2037,pedestrian_crossing,dobro,227,aktivan
2037,pedestrian_crossing,dobro,240,aktivan
2038,pedestrian_crossing,dobro,226,aktivan
2038,pedestrian_crossing,dobro,227,aktivan
2038,pedestrian_crossing,dobro,240,aktivan
2040,pedestrian_crossing,dobro,211,aktivan
2040,pedestrian_crossing,dobro,228,aktivan
2040,pedestrian_crossing,dobro,229,aktivan
2040,pedestrian_crossing,dobro,230,aktivan
2041,pedestrian_crossing,dobro,211,aktivan
2041,pedestrian_crossing,dobro,228,aktivan
2041,pedestrian_crossing,dobro,229,aktivan
2041,pedestrian_crossing,dobro,230,aktivan
2043,pedestrian_crossing,dobro,211,aktivan
2043,pedestrian_crossing,dobro,228,aktivan
2043,pedestrian_crossing,dobro,229,aktivan
2043,pedestrian_crossing,dobro,230,aktivan
2044,pedestrian_crossing,dobro,211,aktivan
2044,pedestrian_crossing,dobro,228,aktivan
2044,pedestrian_crossing,dobro,229,aktivan
2044,pedestrian_crossing,dobro,230,aktivan
2045,pedestrian_crossing,dobro,211,aktivan
2045,pedestrian_crossing,dobro,228,aktivan
2045,pedestrian_crossing,dobro,229,aktivan
2045,pedestrian_crossing,dobro,230,aktivan
2055,pedestrian_crossing,dobro,232,aktivan
2055,pedestrian_crossing,dobro,233,aktivan
2055,pedestrian_crossing,dobro,234,aktivan
2056,pedestrian_crossing,dobro,232,aktivan
2056,pedestrian_crossing,dobro,233,aktivan
2056,pedestrian_crossing,dobro,234,aktivan
2056,pedestrian_crossing,dobro,235,aktivan
2057,pedestrian_crossing,dobro,232,aktivan
2057,pedestrian_crossing,dobro,233,aktivan
2057,pedestrian_crossing,dobro,234,aktivan
2059,pedestrian_crossing,dobro,232,aktivan
2059,pedestrian_crossing,dobro,233,aktivan
2059,pedestrian_crossing,dobro,234,aktivan
2060,pedestrian_crossing,dobro,232,aktivan
2060,pedestrian_crossing,dobro,233,aktivan
2060,pedestrian_crossing,dobro,235,aktivan
2061,pedestrian_crossing,dobro,232,aktivan
2061,pedestrian_crossing,dobro,233,aktivan
2061,pedestrian_crossing,dobro,234,aktivan
2061,pedestrian_crossing,dobro,235,aktivan
2064,pedestrian_crossing,dobro,232,aktivan
2064,pedestrian_crossing,dobro,234,aktivan
2064,pedestrian_crossing,dobro,235,aktivan
2065,pedestrian_crossing,dobro,232,aktivan
2065,pedestrian_crossing,dobro,234,aktivan
2065,pedestrian_crossing,dobro,235,aktivan
2066,pedestrian_crossing,dobro,232,aktivan
2066,pedestrian_crossing,dobro,233,aktivan
2066,pedestrian_crossing,dobro,234,aktivan
2066,pedestrian_crossing,dobro,235,aktivan
2067,pedestrian_crossing,dobro,233,aktivan
2067,pedestrian_crossing,dobro,234,aktivan
2067,pedestrian_crossing,dobro,235,aktivan
2068,pedestrian_crossing,dobro,232,aktivan
2068,pedestrian_crossing,dobro,233,aktivan
2068,pedestrian_crossing,dobro,234,aktivan
2068,pedestrian_crossing,dobro,235,aktivan
2069,pedestrian_crossing,dobro,232,aktivan
2069,pedestrian_crossing,dobro,233,aktivan
2069,pedestrian_crossing,dobro,234,aktivan
2069,pedestrian_crossing,dobro,235,aktivan
2070,pedestrian_crossing,dobro,229,aktivan
2085,pedestrian_crossing,dobro,237,aktivan
2086,pedestrian_crossing,dobro,237,aktivan
2100,pedestrian_crossing,dobro,236,aktivan
2101,pedestrian_crossing,dobro,236,aktivan
2101,pedestrian_crossing,dobro,260,aktivan
2101,pedestrian_crossing,dobro,261,aktivan
2102,pedestrian_crossing,dobro,236,aktivan
2102,pedestrian_crossing,dobro,261,aktivan
2103,pedestrian_crossing,dobro,236,aktivan
2103,pedestrian_crossing,dobro,260,aktivan
2103,pedestrian_crossing,dobro,261,aktivan
2106,pedestrian_crossing,dobro,237,aktivan
2107,pedestrian_crossing,dobro,237,aktivan
2108,pedestrian_crossing,dobro,237,aktivan
2111,pedestrian_crossing,dobro,236,aktivan
2111,pedestrian_crossing,dobro,260,aktivan
2111,pedestrian_crossing,dobro,261,aktivan
2112,pedestrian_crossing,dobro,236,aktivan
2112,pedestrian_crossing,dobro,260,aktivan
2112,pedestrian_crossing,dobro,261,aktivan
2113,pedestrian_crossing,dobro,236,aktivan
2113,pedestrian_crossing,dobro,260,aktivan
2113,pedestrian_crossing,dobro,261,aktivan
2114,pedestrian_crossing,dobro,236,aktivan
2114,pedestrian_crossing,dobro,261,aktivan
2115,pedestrian_crossing,dobro,236,aktivan
2115,pedestrian_crossing,dobro,260,aktivan
2115,pedestrian_crossing,dobro,261,aktivan
2116,pedestrian_crossing,dobro,236,aktivan
2116,pedestrian_crossing,dobro,260,aktivan
2116,pedestrian_crossing,dobro,261,aktivan
2117,pedestrian_crossing,dobro,236,aktivan
2117,pedestrian_crossing,dobro,260,aktivan
2117,pedestrian_crossing,dobro,261,aktivan
2118,pedestrian_crossing,dobro,260,aktivan
2118,pedestrian_crossing,dobro,261,aktivan
2119,pedestrian_crossing,dobro,236,aktivan
2119,pedestrian_crossing,dobro,260,aktivan
2119,pedestrian_crossing,dobro,261,aktivan
2120,pedestrian_crossing,dobro,260,aktivan
2120,pedestrian_crossing,dobro,261,aktivan
2121,pedestrian_crossing,dobro,226,aktivan
2121,pedestrian_crossing,dobro,227,aktivan
2121,pedestrian_crossing,dobro,239,aktivan
2121,pedestrian_crossing,dobro,240,aktivan
2122,pedestrian_crossing,dobro,226,aktivan
2122,pedestrian_crossing,dobro,227,aktivan
2122,pedestrian_crossing,dobro,239,aktivan
2122,pedestrian_crossing,dobro,240,aktivan
2123,pedestrian_crossing,dobro,226,aktivan
2123,pedestrian_crossing,dobro,227,aktivan
2123,pedestrian_crossing,dobro,240,aktivan
2124,pedestrian_crossing,dobro,226,aktivan
2124,pedestrian_crossing,dobro,227,aktivan
2124,pedestrian_crossing,dobro,240,aktivan
2125,pedestrian_crossing,dobro,227,aktivan
2125,pedestrian_crossing,dobro,239,aktivan
2125,pedestrian_crossing,dobro,240,aktivan
2126,pedestrian_crossing,dobro,227,aktivan
2126,pedestrian_crossing,dobro,239,aktivan
2126,pedestrian_crossing,dobro,240,aktivan
2127,pedestrian_crossing,dobro,227,aktivan
2127,pedestrian_crossing,dobro,239,aktivan
2127,pedestrian_crossing,dobro,240,aktivan
2128,pedestrian_crossing,dobro,227,aktivan
2128,pedestrian_crossing,dobro,239,aktivan
2128,pedestrian_crossing,dobro,240,aktivan
2129,pedestrian_crossing,dobro,226,aktivan
2129,pedestrian_crossing,dobro,227,aktivan
2129,pedestrian_crossing,dobro,239,aktivan
2129,pedestrian_crossing,dobro,240,aktivan
2132,pedestrian_crossing,dobro,222,aktivan
2132,pedestrian_crossing,dobro,223,aktivan
2134,pedestrian_crossing,dobro,223,aktivan
2134,pedestrian_crossing,dobro,224,aktivan
2140,pedestrian_crossing,dobro,226,aktivan
2140,pedestrian_crossing,dobro,227,aktivan
2140,pedestrian_crossing,dobro,239,aktivan
2140,pedestrian_crossing,dobro,240,aktivan
2141,pedestrian_crossing,dobro,227,aktivan
2141,pedestrian_crossing,dobro,239,aktivan
2141,pedestrian_crossing,dobro,240,aktivan
2142,pedestrian_crossing,dobro,227,aktivan
2142,pedestrian_crossing,dobro,239,aktivan
2142,pedestrian_crossing,dobro,240,aktivan
2149,pedestrian_crossing,dobro,220,aktivan
2149,pedestrian_crossing,dobro,241,aktivan
2149,pedestrian_crossing,dobro,243,aktivan
2149,pedestrian_crossing,dobro,244,aktivan
2150,pedestrian_crossing,dobro,220,aktivan
2150,pedestrian_crossing,dobro,241,aktivan
2150,pedestrian_crossing,dobro,243,aktivan
2150,pedestrian_crossing,dobro,244,aktivan
2151,pedestrian_crossing,dobro,220,aktivan
2151,pedestrian_crossing,dobro,241,aktivan
2151,pedestrian_crossing,dobro,243,aktivan
2151,pedestrian_crossing,dobro,244,aktivan
2152,pedestrian_crossing,dobro,220,aktivan
2152,pedestrian_crossing,dobro,241,aktivan
2152,pedestrian_crossing,dobro,243,aktivan
2152,pedestrian_crossing,dobro,244,aktivan
2153,pedestrian_crossing,dobro,220,aktivan
2153,pedestrian_crossing,dobro,241,aktivan
2153,pedestrian_crossing,dobro,243,aktivan
2153,pedestrian_crossing,dobro,244,aktivan
2154,pedestrian_crossing,dobro,220,aktivan
2154,pedestrian_crossing,dobro,241,aktivan
2154,pedestrian_crossing,dobro,243,aktivan
2154,pedestrian_crossing,dobro,244,aktivan
2155,pedestrian_crossing,dobro,220,aktivan
2155,pedestrian_crossing,dobro,241,aktivan
2155,pedestrian_crossing,dobro,243,aktivan
2155,pedestrian_crossing,dobro,244,aktivan
2156,pedestrian_crossing,dobro,220,aktivan
2156,pedestrian_crossing,dobro,241,aktivan
2156,pedestrian_crossing,dobro,243,aktivan
2156,pedestrian_crossing,dobro,244,aktivan
2157,pedestrian_crossing,dobro,220,aktivan
2157,pedestrian_crossing,dobro,241,aktivan
2157,pedestrian_crossing,dobro,243,aktivan
2157,pedestrian_crossing,dobro,244,aktivan
2164,pedestrian_crossing,dobro,242,aktivan
2164,pedestrian_crossing,dobro,246,aktivan
2164,pedestrian_crossing,dobro,249,aktivan
2164,pedestrian_crossing,dobro,251,aktivan
2165,pedestrian_crossing,dobro,242,aktivan
2165,pedestrian_crossing,dobro,246,aktivan
2165,pedestrian_crossing,dobro,249,aktivan
2165,pedestrian_crossing,dobro,251,aktivan
2166,pedestrian_crossing,dobro,242,aktivan
2166,pedestrian_crossing,dobro,246,aktivan
2166,pedestrian_crossing,dobro,249,aktivan
2166,pedestrian_crossing,dobro,251,aktivan
2167,pedestrian_crossing,dobro,220,aktivan
2167,pedestrian_crossing,dobro,241,aktivan
2167,pedestrian_crossing,dobro,243,aktivan
2167,pedestrian_crossing,dobro,244,aktivan
2168,pedestrian_crossing,dobro,220,aktivan
2168,pedestrian_crossing,dobro,241,aktivan
2168,pedestrian_crossing,dobro,243,aktivan
2168,pedestrian_crossing,dobro,244,aktivan
2169,pedestrian_crossing,dobro,220,aktivan
2169,pedestrian_crossing,dobro,241,aktivan
2169,pedestrian_crossing,dobro,243,aktivan
2169,pedestrian_crossing,dobro,244,aktivan
2170,pedestrian_crossing,dobro,220,aktivan
2170,pedestrian_crossing,dobro,241,aktivan
2170,pedestrian_crossing,dobro,243,aktivan
2170,pedestrian_crossing,dobro,244,aktivan
2182,pedestrian_crossing,dobro,242,aktivan
2182,pedestrian_crossing,dobro,246,aktivan
2182,pedestrian_crossing,dobro,249,aktivan
2182,pedestrian_crossing,dobro,251,aktivan
2183,pedestrian_crossing,dobro,242,aktivan
2183,pedestrian_crossing,dobro,246,aktivan
2183,pedestrian_crossing,dobro,249,aktivan
2183,pedestrian_crossing,dobro,251,aktivan
2184,pedestrian_crossing,dobro,242,aktivan
2184,pedestrian_crossing,dobro,246,aktivan
2184,pedestrian_crossing,dobro,249,aktivan
2185,pedestrian_crossing,dobro,242,aktivan
2185,pedestrian_crossing,dobro,246,aktivan
2185,pedestrian_crossing,dobro,249,aktivan
2185,pedestrian_crossing,dobro,251,aktivan
2186,pedestrian_crossing,dobro,242,aktivan
2186,pedestrian_crossing,dobro,246,aktivan
2186,pedestrian_crossing,dobro,249,aktivan
2186,pedestrian_crossing,dobro,251,aktivan
2187,pedestrian_crossing,dobro,242,aktivan
2187,pedestrian_crossing,dobro,246,aktivan
2187,pedestrian_crossing,dobro,249,aktivan
2187,pedestrian_crossing,dobro,251,aktivan
2188,pedestrian_crossing,dobro,242,aktivan
2188,pedestrian_crossing,dobro,246,aktivan
2188,pedestrian_crossing,dobro,249,aktivan
2188,pedestrian_crossing,dobro,251,aktivan
2189,pedestrian_crossing,dobro,242,aktivan
2189,pedestrian_crossing,dobro,246,aktivan
2189,pedestrian_crossing,dobro,249,aktivan
2189,pedestrian_crossing,dobro,251,aktivan
2190,pedestrian_crossing,dobro,242,aktivan
2190,pedestrian_crossing,dobro,246,aktivan
2190,pedestrian_crossing,dobro,249,aktivan
2190,pedestrian_crossing,dobro,251,aktivan
2201,pedestrian_crossing,dobro,247,aktivan
2201,pedestrian_crossing,dobro,248,aktivan
2201,pedestrian_crossing,dobro,250,aktivan
2201,pedestrian_crossing,dobro,252,aktivan
2202,pedestrian_crossing,dobro,247,aktivan
2202,pedestrian_crossing,dobro,248,aktivan
2202,pedestrian_crossing,dobro,250,aktivan
2202,pedestrian_crossing,dobro,252,aktivan
2203,pedestrian_crossing,dobro,247,aktivan
2203,pedestrian_crossing,dobro,248,aktivan
2203,pedestrian_crossing,dobro,250,aktivan
2203,pedestrian_crossing,dobro,252,aktivan
2204,pedestrian_crossing,dobro,247,aktivan
2204,pedestrian_crossing,dobro,248,aktivan
2204,pedestrian_crossing,dobro,250,aktivan
2204,pedestrian_crossing,dobro,252,aktivan
2205,pedestrian_crossing,dobro,247,aktivan
2205,pedestrian_crossing,dobro,248,aktivan
2205,pedestrian_crossing,dobro,250,aktivan
2205,pedestrian_crossing,dobro,252,aktivan
2206,pedestrian_crossing,dobro,242,aktivan
2206,pedestrian_crossing,dobro,246,aktivan
2206,pedestrian_crossing,dobro,249,aktivan
2206,pedestrian_crossing,dobro,251,aktivan
2207,pedestrian_crossing,dobro,242,aktivan
2207,pedestrian_crossing,dobro,246,aktivan
2207,pedestrian_crossing,dobro,249,aktivan
2207,pedestrian_crossing,dobro,251,aktivan
2209,pedestrian_crossing,dobro,242,aktivan
2209,pedestrian_crossing,dobro,246,aktivan
2209,pedestrian_crossing,dobro,249,aktivan
2209,pedestrian_crossing,dobro,251,aktivan
2210,pedestrian_crossing,dobro,242,aktivan
2210,pedestrian_crossing,dobro,246,aktivan
2210,pedestrian_crossing,dobro,249,aktivan
2210,pedestrian_crossing,dobro,251,aktivan
2211,pedestrian_crossing,dobro,242,aktivan
2211,pedestrian_crossing,dobro,246,aktivan
2211,pedestrian_crossing,dobro,249,aktivan
2211,pedestrian_crossing,dobro,251,aktivan
2213,pedestrian_crossing,dobro,242,aktivan
2213,pedestrian_crossing,dobro,246,aktivan
2213,pedestrian_crossing,dobro,249,aktivan
2213,pedestrian_crossing,dobro,251,aktivan
2214,pedestrian_crossing,dobro,242,aktivan
2214,pedestrian_crossing,dobro,246,aktivan
2214,pedestrian_crossing,dobro,249,aktivan
2214,pedestrian_crossing,dobro,251,aktivan
2215,pedestrian_crossing,dobro,247,aktivan
2215,pedestrian_crossing,dobro,248,aktivan
2215,pedestrian_crossing,dobro,250,aktivan
2215,pedestrian_crossing,dobro,252,aktivan
2216,pedestrian_crossing,dobro,247,aktivan
2216,pedestrian_crossing,dobro,248,aktivan
2216,pedestrian_crossing,dobro,250,aktivan
2216,pedestrian_crossing,dobro,252,aktivan
2217,pedestrian_crossing,dobro,247,aktivan
2217,pedestrian_crossing,dobro,248,aktivan
2217,pedestrian_crossing,dobro,250,aktivan
2217,pedestrian_crossing,dobro,252,aktivan
2218,pedestrian_crossing,dobro,247,aktivan
2218,pedestrian_crossing,dobro,248,aktivan
2218,pedestrian_crossing,dobro,250,aktivan
2218,pedestrian_crossing,dobro,252,aktivan
2219,pedestrian_crossing,dobro,247,aktivan
2219,pedestrian_crossing,dobro,248,aktivan
2219,pedestrian_crossing,dobro,250,aktivan
2219,pedestrian_crossing,dobro,252,aktivan
2220,pedestrian_crossing,dobro,250,aktivan
2221,pedestrian_crossing,dobro,250,aktivan
2222,pedestrian_crossing,dobro,247,aktivan
2222,pedestrian_crossing,dobro,248,aktivan
2222,pedestrian_crossing,dobro,250,aktivan
2222,pedestrian_crossing,dobro,252,aktivan
2223,pedestrian_crossing,dobro,242,aktivan
2223,pedestrian_crossing,dobro,246,aktivan
2223,pedestrian_crossing,dobro,249,aktivan
2223,pedestrian_crossing,dobro,251,aktivan
2225,pedestrian_crossing,dobro,246,aktivan
2225,pedestrian_crossing,dobro,251,aktivan
2226,pedestrian_crossing,dobro,246,aktivan
2226,pedestrian_crossing,dobro,249,aktivan
2226,pedestrian_crossing,dobro,251,aktivan
2228,pedestrian_crossing,dobro,249,aktivan
2228,pedestrian_crossing,dobro,251,aktivan
2229,pedestrian_crossing,dobro,249,aktivan
2229,pedestrian_crossing,dobro,251,aktivan
