znak_id,tip_znaka,stanje,ulica_id,najbliza_ulica,tip_ulice,udaljenost_m
542,pedestrian_crossing,dobro,4764,Др Илије Ђуричића,residential,0.0
542,pedestrian_crossing,dobro,4770,Др Илије Ђуричића,residential,0.0
542,pedestrian_crossing,dobro,4771,Др Илије Ђуричића,residential,0.0
543,pedestrian_crossing,dobro,4774,Др Илије Ђуричића,residential,0.0
543,pedestrian_crossing,dobro,4777,Др Илије Ђуричића,residential,0.0
543,pedestrian_crossing,dobro,4816,Др Илије Ђуричића,residential,0.0
544,pedestrian_crossing,dobro,4779,Др Симе Милошевића,residential,0.0
544,pedestrian_crossing,dobro,4780,Др Симе Милошевића,residential,0.0
544,pedestrian_crossing,dobro,4877,Др Симе Милошевића,residential,0.0
545,pedestrian_crossing,dobro,4818,Nepoznata ulica,service,0.0
546,pedestrian_crossing,dobro,4816,Др Илије Ђуричића,residential,0.0
547,pedestrian_crossing,dobro,4823,Владимира Перића Валтера,residential,0.0
548,pedestrian_crossing,dobro,4821,Nepoznata ulica,service,0.0
549,pedestrian_crossing,dobro,4877,Др Симе Милошевића,residential,0.0
550,pedestrian_crossing,dobro,4887,Сутјеска,residential,0.0
551,pedestrian_crossing,dobro,4887,Сутјеска,residential,0.0
552,pedestrian_crossing,dobro,4801,Nepoznata ulica,service,0.0
553,pedestrian_crossing,dobro,4836,Nepoznata ulica,service,0.0
553,pedestrian_crossing,dobro,4841,Nepoznata ulica,service,0.0
554,pedestrian_crossing,dobro,4887,Сутјеска,residential,0.0
555,pedestrian_crossing,dobro,4911,Радничка,living_street,0.0
556,pedestrian_crossing,dobro,4847,Димитрија Туцовића,residential,0.0
557,pedestrian_crossing,dobro,5173,Булевар ослобођења,secondary,0.0
558,pedestrian_crossing,dobro,5173,Булевар ослобођења,secondary,0.0
559,pedestrian_crossing,dobro,4810,Булевар ослобођења,secondary,0.0
560,pedestrian_crossing,dobro,4810,Булевар ослобођења,secondary,0.0
561,pedestrian_crossing,dobro,4844,Алберта Томе,service,0.0
562,pedestrian_crossing,dobro,4861,Алберта Томе,service,0.0
563,pedestrian_crossing,dobro,4861,Алберта Томе,service,0.0
564,pedestrian_crossing,dobro,4869,Димитрија Туцовића,residential,0.0
565,pedestrian_crossing,dobro,4870,Димитрија Туцовића,residential,0.0
566,pedestrian_crossing,dobro,4869,Димитрија Туцовића,residential,0.0
567,pedestrian_crossing,dobro,4870,Димитрија Туцовића,residential,0.0
568,pedestrian_crossing,dobro,4881,Nepoznata ulica,service,0.0
569,pedestrian_crossing,dobro,4890,Булевар цара Лазара,secondary,0.0
570,pedestrian_crossing,dobro,4886,Nepoznata ulica,service,0.0
571,pedestrian_crossing,dobro,4883,Nepoznata ulica,service,0.0
572,pedestrian_crossing,dobro,4891,Др Симе Милошевића,residential,0.0
573,pedestrian_crossing,dobro,4889,Nepoznata ulica,service,0.0
574,speed_camera,dobro,4895,Булевар цара Лазара,secondary,0.0
575,speed_camera,dobro,4895,Булевар цара Лазара,secondary,0.0
575,speed_camera,dobro,4904,Булевар цара Лазара,secondary,0.0
576,pedestrian_crossing,dobro,5173,Булевар ослобођења,secondary,0.0
577,pedestrian_crossing,dobro,5173,Булевар ослобођења,secondary,0.0
578,pedestrian_crossing,dobro,5175,Булевар ослобођења,secondary,0.0
579,pedestrian_crossing,dobro,5175,Булевар ослобођења,secondary,0.0
580,pedestrian_crossing,dobro,5182,Браће Рибникар,tertiary,0.0
581,pedestrian_crossing,dobro,5182,Браће Рибникар,tertiary,0.0
582,pedestrian_crossing,dobro,4908,Булевар цара Лазара,secondary,0.0
583,pedestrian_crossing,dobro,4908,Булевар цара Лазара,secondary,0.0
584,pedestrian_crossing,dobro,4915,Стражиловска,tertiary,0.0
585,pedestrian_crossing,dobro,4914,Булевар цара Лазара,secondary,0.0
586,pedestrian_crossing,dobro,4915,Стражиловска,tertiary,0.0
587,pedestrian_crossing,dobro,4914,Булевар цара Лазара,secondary,0.0
588,pedestrian_crossing,dobro,5187,Браће Рибникар,tertiary,0.0
589,pedestrian_crossing,dobro,5193,Максима Горког,tertiary,0.0
590,pedestrian_crossing,dobro,5187,Браће Рибникар,tertiary,0.0
591,pedestrian_crossing,dobro,5188,Nepoznata ulica,service,0.0
592,pedestrian_crossing,dobro,5193,Максима Горког,tertiary,0.0
593,pedestrian_crossing,dobro,5194,Максима Горког,tertiary,0.0
594,pedestrian_crossing,dobro,5194,Максима Горког,tertiary,0.0
595,pedestrian_crossing,dobro,5191,Булевар ослобођења,secondary,0.0
596,pedestrian_crossing,dobro,5191,Булевар ослобођења,secondary,0.0
597,pedestrian_crossing,dobro,4899,Nepoznata ulica,service,0.0
598,pedestrian_crossing,dobro,4916,Nepoznata ulica,service,0.0
599,pedestrian_crossing,dobro,4922,Nepoznata ulica,service,0.0
600,pedestrian_crossing,dobro,4927,Nepoznata ulica,service,0.0
601,pedestrian_crossing,dobro,4926,Nepoznata ulica,service,0.0
602,pedestrian_crossing,dobro,4930,Nepoznata ulica,service,0.0
603,pedestrian_crossing,dobro,4930,Nepoznata ulica,service,0.0
604,pedestrian_crossing,dobro,4944,Nepoznata ulica,service,0.0
605,pedestrian_crossing,dobro,4893,Др Зорана Ђинђића,residential,0.0
605,pedestrian_crossing,dobro,4949,Др Зорана Ђинђића,residential,0.0
606,pedestrian_crossing,dobro,4945,Радничка,residential,0.0
607,pedestrian_crossing,dobro,4949,Др Зорана Ђинђића,residential,0.0
608,pedestrian_crossing,dobro,4948,Булевар цара Лазара,secondary,0.0
608,pedestrian_crossing,dobro,4950,Булевар цара Лазара,secondary,0.0
609,pedestrian_crossing,dobro,4950,Булевар цара Лазара,secondary,0.0
610,pedestrian_crossing,dobro,4941,Nepoznata ulica,service,0.0
611,pedestrian_crossing,dobro,4955,Nepoznata ulica,service,0.0
612,pedestrian_crossing,dobro,4951,Булевар цара Лазара,secondary,0.0
613,pedestrian_crossing,dobro,4925,Ловћенска,residential,0.0
614,pedestrian_crossing,dobro,4871,Максима Горког,tertiary,0.0
615,pedestrian_crossing,dobro,4871,Максима Горког,tertiary,0.0
616,pedestrian_crossing,dobro,5575,Максима Горког,tertiary,0.0
617,pedestrian_crossing,dobro,5575,Максима Горког,tertiary,0.0
618,pedestrian_crossing,dobro,4863,Максима Горког,tertiary,0.0
